PuzzleId,GameId,FEN,Moves,Rating
0NH8A,bzQUdk3I#77,4r3/pQ1Rr1k1/2p1q1p1/7p/7P/1P2p1P1/P1P2P2/3R2K1 w - - 0 39,b7a7 e3f2 g1f2 e6e2 f2g1 e2d1 d7d1 e7a7,2408
0NH8G,gFxXzJIw/black#42,r2q1rk1/p2n4/2p1p1p1/3pPp1p/1P6/4QNP1/P4PP1/R3K2R b KQ - 1 21,d8b6 e3h6 b6b4 e1f1 b4e7 h6g6,2113
0NHGX,wvoarRja/black#68,3r2k1/7p/p3Qpn1/1P6/5p2/8/1q1r1PPP/2R1R1K1 b - - 0 34,g8g7 c1c7 d2d7 c7d7 d8d7 e6d7,1254
0NHHC,x5AejurQ/black#40,r1b3k1/ppp2pp1/1bnq1n1p/3N4/1P1P4/P2B1N1P/1B2QPP1/R5K1 b - - 6 20,f6d5 e2e8 d6f8 d3h7 g8h7 e8f8,1128
0NHIX,fPlgE6jJ/black#66,2r2k2/2pQ1B1p/3p2p1/8/N3P3/3Kb3/1PP3PP/6q1 b - - 2 33,c8a8 f7d5 g1f1 d3e3,2003
0NHKW,Vq4cBu2M/black#40,r4rk1/ppp2p1p/1q2bP2/4n2Q/2p5/2P5/PP4PP/3R1R1K b - - 0 20,e5g4 h5g5 g8h8 g5g7,1256
0NHN4,cJ1nLgYJ/black#42,r4rk1/1p2qpn1/p2p2p1/2pPn2p/P1P1PRbP/2N5/1P2BNP1/4QRK1 b - - 2 21,e7h4 f2g4 h4e1 g4f6 g8h8 f1e1,1825
0NHTu,saF0cG6D#55,6rr/1kp5/1p2p3/p2p1p2/3P4/2P1PNqp/PP3R2/R4Q1K w - - 0 28,f1g1 g3g2 g1g2 h3g2 h1g1 h8h1,1389
0NHUO,Swbps7ob/black#26,r2qr1k1/pbpn1ppp/1p2p3/3n4/3P4/B1PQPN2/P1B2PPP/R4R1K b - - 9 13,a7a5 d3h7,534
0NHYg,Kf18kUDV#33,r4rk1/pp2ppbp/6q1/5b2/3PNQ2/3R1N2/PP3PPP/1K5R w - - 1 17,f3h4 f5e4 h4g6 e4d3,1312
0NHZg,HET7fHGC/black#38,r1b1qr2/ppQ2k2/2p1pn2/5pR1/6p1/1P1R4/P2PPPB1/4K1N1 b - - 1 19,e8e7 g5g7 f7g7 c7e7,1148
0NHdS,0TPpVWLf/black#54,1q3r1k/7p/5npP/2Q5/2ppPp2/8/1P3PP1/5RK1 b - - 2 27,f6e4 c5e7 f8g8 e7e4 b8d6 f1a1,2563
0NHe8,6NWyi8MT#109,8/5p2/3k1P2/6P1/1p6/1K6/8/8 w - - 1 55,g5g6 f7g6 f6f7 d6e7 f7f8r e7f8,891
0NHh5,ceUVz9hY#71,7R/8/4kNp1/6P1/5r2/8/KPb5/8 w - - 0 36,a2a3 f4a4,919
0NHk8,pv4IWNHv#67,8/ppb5/2p2k2/2P2p1p/1P2R3/r2K2P1/7P/5R2 w - - 3 34,d3c4 b7b5 c5b6 a7b6 e4e1 b6b5 c4c5 a3c3,2424
0NHkO,rr1KXmRD/black#86,r7/6kp/1P3pp1/4p3/P7/4K1P1/b2N1P1P/3B4 b - - 0 43,g7f7 b6b7 a8b8 d1f3,2189
0NHy3,LKOrO1bo/black#64,1q2r1k1/3n1p1p/R2pN1p1/8/1P6/2P2Q1P/5PP1/6K1 b - - 4 32,e8e6 a6a8 b8f8 a8f8,1178
0NHyP,ef0Pn9no/black#82,8/6p1/7p/p1pk1p1P/P4P1P/1P1K4/8/8 b - - 0 41,d5c6 d3c4 c6d6 c4b5 d6d5 b5a5,1124
0NHyW,vWCtgimo/black#30,2krb2r/ppp1qp2/1b1p1n2/1P4pp/2N1P3/2PB3P/P3QPP1/R1B2RK1 b - - 1 15,e8b5 c4b6 a7b6 d3b5,1058
0NI3S,Yd5ZTki9/black#88,k3r1r1/pp6/2p3p1/2P1B1P1/Q2R1P1P/PK2p1n1/1P3q2/4R3 b - - 3 44,f2e1 a4a7 a8a7 d4a4 e1a5 a4a5,1251
0NI4K,guPooOYz/black#86,6k1/5pp1/P1N1p3/2b4p/7P/1r4P1/4B1K1/8 b - - 2 43,b3b6 a6a7 b6a6 e2a6 c5a7 c6a7,1391
0NIEU,5MZYNiS1#123,8/5p2/4p1p1/nkPpP1Pp/p2P1P1P/K3B3/8/8 w - - 10 62,e3d2 a5c4 a3a2 c4d2,872
0NIGJ,2veDW3JQ#49,2r3k1/3r1ppp/8/p3P3/1pq2P2/4BQ1P/PPPR2P1/1K6 w - - 0 25,d2d7 c4c2 b1a1 c2c1 e3c1 c8c1,974
0NIJx,FluRQpBT/black#62,5r2/R5Rk/p4p2/1p4p1/3pP3/1P1P4/3r2PP/6K1 b - - 0 31,h7h6 g7h7 h6g6 a7g7,820
0NIKd,wsr2u0ek#51,6k1/3n1ppp/4p3/3n4/1PQ5/6N1/r1q2PPP/2B1R1K1 w - - 1 26,c4d4 e6e5 d4d2 c2d2 c1d2 a2d2,1719
0NINs,7KbS6mgV/black#52,8/1pQ1bpp1/r3pk1p/3p4/3P3N/4P1P1/Pq3PP1/5RK1 b - - 13 26,g7g5 c7e5,1004
0NIOE,icICvXsS#49,6k1/r4ppp/2prp3/3p4/PP2nP2/1NPbP3/3B2PP/R1R3K1 w - - 7 25,a4a5 d3c4 b3c5 e4d2 c1d1 d2b3 c5b3 c4b3,1728
0NIVI,Ux1OW3Ed/black#36,r1br2k1/p4qpp/2p5/1p2P3/4pP2/1Q2P2P/PP2K1P1/3R3R b - - 1 18,f7b3 d1d8 g8f7 a2b3,1336
0NIWC,DHu8Bpv6/black#68,r2r2k1/5p2/P4pRP/3q3Q/3p4/7P/5P2/5BK1 b - - 0 34,g8f8 h5d5 d8d5 h6h7,2086
0NIYM,ZrHSrWcF/black#28,rn1q1rk1/pp3p1p/4b1p1/3n2N1/2P1p3/4B3/P1PQ2PP/2KR1B1R b - - 0 14,d5e3 d2d8 f8d8 d1d8,1771
0NIZD,Yyw6w69r#65,2r2r2/4kpRp/p4n2/5K2/2B2P2/P1P5/1P5P/6R1 w - - 3 33,c4b3 c8c5 b3d5 c5d5,957
0NIe1,cZZyuzBC/black#22,r2qkb1r/pp3ppp/2n1pNb1/8/3p2P1/2PB1N1P/PP3P2/R1BQK2R b KQkq - 0 11,d8f6 c1g5 f6g5 f3g5,1750
0NIgt,HCYWdcrk/black#104,8/8/8/pK6/2P4k/5p2/5P2/8 b - - 0 52,h4h3 c4c5 h3g2 c5c6 a5a4 c6c7,2036
0NIiK,LM1UKrWr/black#74,r1r5/Q6R/1p4p1/kP3p2/2P3p1/P3Pb2/8/2K5 b - - 0 37,a8a7 h7a7,556
0NIiW,GcSymVdP/black#40,r4rk1/1pp2pp1/4n3/p2NP1p1/1P6/5R2/P1P3PP/3R2K1 b - - 1 20,a5b4 d5e7 g8h7 f3h3,928
0NIj9,2l4wXrvP/black#36,r2qkb1r/3n1pp1/2pp2R1/pp2p2p/4P2P/P1NPnQ2/BPPN1P2/2K4R b kq - 0 18,f7g6 f3f7,981
0NIpI,21DNoMwF#75,2r5/1r5k/4R2p/4Bp1P/2pP2b1/2P5/1P3K2/6R1 w - - 1 38,f2e3 f5f4 e5f4 g4e6,1688
0NIpL,3yhZ91yp/black#38,2rq1rk1/4n1pp/p4p2/1p3N2/1QB4B/4n2P/PP3PP1/2KR3R b - - 2 19,c8c4 b4c4 e3c4 d1d8 f8d8 f5e7,1177
0NIpw,YqW7EgPg/black#100,b5rk/6p1/3R3p/2P5/8/P7/3Q2PK/q7 b - - 7 50,a1a3 d6h6 g7h6 d2h6,1028
0NIqC,x3wgOrn9#75,2R5/pp6/6pk/8/6bP/1B1P4/PPPr1p2/5K2 w - - 4 38,c8f8 g4h3,1431
0NIsX,sjADzr82#35,2kr3r/pp3p2/2nPp2p/qQ2P1p1/2Pp4/5Nn1/PP3PPP/R4RK1 w - - 1 18,b5a5 g3e2 g1h1 c6a5,1606
0NItS,DgeXvt3O#59,5rk1/p1n1Br1p/1p2Q1b1/2pP2p1/8/4PRP1/P1q3BP/5RK1 w - - 5 30,e6f7 f8f7 f3f7 g6f7 d5d6 c7e6,1667
0NIyX,uvncJMA1/black#74,8/1p6/p7/r2p1P2/1kp1P1R1/8/4KP2/8 b - - 0 37,d5d4 f5f6 d4d3 e2e3,2077
0NJ00,IH88mQHF/black#40,r6r/1p2k1Q1/1p2p2p/3p1q2/2nP4/8/PPP2PPP/4RRK1 b - - 0 20,f5f7 e1e6 e7e6 f1e1 e6d6 g7f7,1369
0NJ1Z,ve6FxPgD/black#114,8/5B2/8/5p1p/4k1pP/6P1/2r2PK1/8 b - - 3 57,f5f4 f7g6 e4d5 g6c2,1271
0NJ1p,MHWIO9w1#95,5Q2/p2K4/2p5/1p2kP2/8/P7/1P6/7q w - - 2 48,f8c5 h1d5 c5d5 c6d5 d7c6 d5d4,1352
0NJEi,tUt1m1pL/black#122,5K2/8/3k2P1/4n3/3p4/3B4/8/8 b - - 6 61,e5d3 g6g7 d3e5 g7g8q,533
0NJMM,DwZYlp42/black#82,1r6/8/pBp1pkp1/2P2n2/8/P7/1P1R4/6K1 b - - 1 41,f6e5 b6c7 e5e4 c7b8,1047
0NJa9,GCE9AOEa/black#62,r2rbnkR/5p2/1p3Pp1/8/1p1P2B1/2qNQ3/P5PP/6K1 b - - 3 31,g8h8 e3h6 f8h7 h6g7,1125
0NJhe,lLU88eHL/black#52,r5k1/1ppb2p1/p2p2Bp/3P4/2n5/2B5/P5PP/5RK1 b - - 3 26,a8f8 g6h7 g8h7 f1f8,1421
0NJhw,S0CUvQFM/black#58,r2r2k1/p4p1p/1p2p1p1/6P1/3P1P2/1P1b4/P4KPR/7R b - - 3 29,d8d4 h2h7 g8f8 h7h8 f8e7 h8a8,742
0NJjP,vN4tbTQt/black#78,5Q2/5k1p/p2B2q1/3p4/P3b1p1/5pP1/7P/2r2BK1 b - - 3 39,f7e6 f8e7 e6f5 e7e5,941
0NJld,xpx0tGfz#85,8/p6p/5p2/1k6/1P2KPp1/2P5/7P/8 w - - 1 43,e4f5 h7h5 f5f6 h5h4 f6g5 g4g3,1737
0NJma,tS6IpHUv/black#56,8/5pp1/2p5/pp1pP3/5Pk1/1PK3Pr/P1P5/6R1 b - - 4 28,h3g3 g1g3 g4g3 f4f5 g3g4 e5e6,1481
0NJmz,vG1SDLQB#77,4r3/p2k4/Kp5p/3P1p2/P5p1/1P1R1P1r/3R4/8 w - - 0 39,f3g4 h3d3 d2d3 f5g4,1825
0NJo7,k8lhNku5/black#88,8/8/2Kp4/2pP4/5k2/2P3n1/6B1/8 b - - 5 44,g3f5 g2h3 f5g3 c6d6 g3e4 d6c6,1729
0NJqT,vsNE1imC#51,5rk1/1p3pp1/1p5p/1P2p3/3qP3/2nP3P/1Q2B1PN/5RK1 w - - 3 26,g1h1 c3e4 b2d4 e4g3 h1g1 g3e2 g1f2 e2d4,2328
0NJxe,8vByiTX2/black#36,r1bq1rk1/pp4p1/1np1p3/6PQ/3P1P2/8/PP4P1/R1B1K2R b KQ - 0 18,d8e8 g5g6 e8g6 h5g6,1584
0NK3D,cLniRtyZ/black#52,r7/pp3kpQ/2b1pr1p/8/2p1B3/2PpR1Pq/PP3P1P/R5K1 b - - 1 26,a8h8 h7h8 c6e4 e3e4,1622
0NK5Q,gpyGagIz/black#120,8/1k6/1P2K3/P1P5/3P4/r7/8/8 b - - 0 60,b7c6 d4d5 c6c5 b6b7 a3b3 a5a6,1902
0NK7X,aEtGIwY4#49,1r4k1/pp4b1/2b4p/2p4Q/P2pBq2/3P4/1PP2K2/R3R3 w - - 0 25,h5f3 f4h2 f3g2 b8f8 f2e2 h2g2 e4g2 c6g2,1962
0NKEa,ZBlN05wd/black#42,r4r2/pb3pkB/1pnqp3/8/5P2/2Q1n3/PP2N1PP/R4RK1 b - - 2 21,c6d4 e2d4 g7h7 c3e3,1877
0NKFM,vy64gEBO/black#94,7k/6p1/8/5pK1/7p/1Q2R1P1/5q2/7r b - - 1 47,h4g3 e3e8 h8h7 b3g8,1654
0NKPs,bSkKmzTC#19,r1bq1rk1/4ppbp/p1p2np1/2pp4/N4B2/3P2P1/PPP1PPBP/R2QK2R w KQ - 2 10,a4c5 d8a5 d1d2 a5c5,1192
0NKS4,cAtAhPRV#113,8/8/6R1/p7/r6p/1k3P1P/6PK/8 w - - 0 57,g6g4 a4g4 f3g4 b3c4 g4g5 c4d5 g5g6 d5e6 g6g7 e6f7 g7g8q f7g8,2204
0NKV2,D2awo6hb#33,r4rk1/1pp3pp/p1np4/4p1q1/2P1P2n/2NP1B1P/PP4PK/R3Q2R w - - 1 17,f3e2 g5g2,822
0NKXY,y86eyeMw#69,1Rr1r1k1/5ppp/8/8/3Pq3/4P1QP/5PP1/1R4K1 w - - 3 35,b8c8 e4b1 g1h2 e8c8,983
0NKcy,9D1D7vt2/black#38,r1b1qb1r/2ppnn1k/p4R1p/1p3N2/4P3/1PN3Q1/P1P3PP/R1B3K1 b - - 2 19,e7f5 g3g6,950
0NKgR,FYkmG9Cx/black#56,2rr2k1/R5bp/2bBp3/4Pp2/2p5/2N3P1/1PP3P1/3R3K b - - 0 28,g7e5 d6e5 d8d1 c3d1,1022
0NKj7,gR4Atnwb/black#68,8/6p1/rp2ppkp/1R1pP3/P2P1PPP/K7/8/8 b - - 0 34,f6f5 h4h5 g6f7 g4f5,1843
0NKtr,pEncCQPA#41,4rr1k/pp4p1/2n1B2p/7q/3P4/P4pP1/1P3P1P/R2QR1K1 w - - 3 21,e1e3 e8e6 e3e6 h5h3,1830
0NKxM,5dgjzcpS/black#56,5r1k/pp4R1/4pr1p/3p3P/1P1q1PR1/P5Q1/4KP2/8 b - - 2 28,f6f4 g7g8 f8g8 g4g8 h8h7 g3g6,1612
0NKzA,N8gi91dO/black#60,6r1/p1pnN2k/1p1p4/6r1/3R4/1PP3P1/1n5P/5RK1 b - - 4 30,g8g7 d4h4 g5h5 h4h5,813
0NL4m,EwqO4Kcs/black#40,r4rk1/1R3ppp/p1p5/3nP3/8/P4Q1B/2q2PPP/5RK1 b - - 0 20,a8b8 f3f7 f8f7 b7b8 f7f8 h3e6 g8h8 b8f8,1888
0NLGK,SulNG0Vk/black#50,r7/ppp2kp1/3p2n1/3np1BB/8/P1P5/2P2P2/2K4R b - - 0 25,d5e7 g5e7 f7e7 h5g6,1399
0NLHu,A4klvguc/black#22,r2qkb1r/1pp2p2/p3p2p/3pNbp1/3Pn3/N1P1P2P/PP2BPP1/R2Q1RK1 b kq - 0 11,f7f6 e2h5 e8e7 e5f7,2077
0NLIH,zcJYxCd8#55,3r2k1/p4p2/4p1p1/q5N1/2P4P/bP6/P1Q2PP1/1K5R w - - 0 28,h1d1 d8d1 c2d1 a5c3 d1d8 g8g7,1636
0NLIV,UNtCeSLc/black#66,8/6pp/pp2pp2/8/2Pk4/PP1nNPP1/3K3P/8 b - - 1 33,h7h5 e3c2 d4c5 d2d3,1164
0NLJL,x7sPOCyO/black#44,2r2k1r/pb2qp1p/1p1b2p1/1B6/1PNRPp2/P7/4Q1PP/5RK1 b - - 0 22,d6e5 d4d7 e7d7 b5d7 c8c4 e2c4,1629
0NLNP,lNkcaFg7/black#12,rn1qkb1r/pbpp1ppp/1p2p3/4N3/3Pn3/P3P3/1PPN1PPP/R1BQKB1R b KQkq - 6 6,f7f6 d1h5 g7g6 e5g6,1149
0NLOm,lYV58CT7#75,7r/p3r1Q1/1k1q4/1ppP2P1/6BP/6B1/PPP5/1K6 w - - 0 38,g3d6 e7e1 g4d1 e1d1,898
0NLRX,r6aGAjQx#41,2kr2r1/2p4p/pbn1p2Q/1p3q2/P3N3/2P2N1P/1P3PP1/R3R1K1 w - - 1 21,e4g3 g8g3 h6e6 f5e6,1574
0NLTH,AUawz8bx#25,r2qr1k1/ppp2b2/2n2p1Q/3p1pp1/1b1P4/2N1P1P1/PPP2PBP/R1N2RK1 w - - 3 13,a2a3 b4f8 h6h3 g5g4 h3h4 g8g7,2330
0NLTN,IqCp5EZT/black#70,5qk1/5p2/4p1p1/3r4/p2P4/6P1/2R2PK1/2Q5 b - - 5 35,f8d8 c2c8 d8c8 c1c8,1050
0NLUb,nTPjO64P/black#46,2k4r/pp3p2/2p1pQp1/5P2/3P2P1/2P1q3/PP4Pr/R2K1R2 b - - 4 23,h2g2 f6h8 c8d7 f5e6 e3e6 h8e5,1854
0NLW2,4n8oQb8m/black#38,r3kn1r/1pb1qpp1/p1p3p1/2Pp1pP1/1P1P1P2/P1N1P2P/3BQ3/2KR3R b kq - 2 19,c7f4 e3f4 e7e2 c3e2,1176
0NLXb,e3cGb5A0/black#72,2r4k/R7/1r6/4N2p/3P4/2P1p2P/1P4P1/5K2 b - - 1 36,b6b2 e5g6 h8g8 g6e7 g8f8 e7c8,1482
0NLYd,yH2rkUaC/black#96,8/7p/3k4/3np1p1/P3KpP1/1p1B1P1P/8/8 b - - 1 48,d6e6 d3c4 e6d6 c4d5 b3b2 d5a2,1188
0NLYl,Aku1i2NB/black#68,8/p1p3k1/1p6/6b1/3P4/1P2r1pP/P2B1nK1/5R2 b - - 1 34,g7f6 d2e3 g5e3 g2g3 e3d4 f1f2,1690
0NLa0,vUMNsN7B/black#36,r2q1rk1/bp3ppp/p1n1p3/2PpP1N1/3P4/P2QB2P/5PP1/R4RK1 b - - 2 18,h7h6 d3h7,559
0NLa2,4u9sxNKh#65,1kr5/1ppQ1R2/p1p5/6p1/3PP2r/6RP/PPq3P1/7K w - - 3 33,g3g5 c2c1 h1h2 c1g5,1449
0NLb2,3lw5xknS#21,r3k1nr/ppp2ppp/2n1p3/4N3/QbPqp3/6P1/PP2KP1P/R1B2B1R w kq - 0 11,e5c6 d4d3,1424
0NLcJ,7meEjzEW/black#28,r1b1k2r/p4pp1/1q2p3/2bpPn1p/N4P2/5N2/PP4PP/R1BQ1R1K b kq - 1 14,h5h4 g2g4 h4g3 a4b6,2224
0NLoK,saM4C7DX/black#74,4k1r1/5p2/4P3/p3n2p/P1p3p1/1q6/6PP/2QR2NK b - - 0 37,e5d3 e6f7 e8f7 d1f1,1592
0NLv5,6veSidGw/black#54,2r2rk1/5ppp/pp2pP2/q3P3/P2P1QP1/R3B3/7P/6K1 b - - 1 27,g7f6 e3d2 a5d5 e5f6 f8d8 f4h6 d5d4 a3e3 d4g4 e3g3,2571
0NM2P,91RFQ9nj#75,8/8/3k2p1/p2p1p2/1p1P1P2/2P1K1P1/1P6/8 w - - 0 38,e3d3 b4c3 d3c3 d6c6 c3b3 c6b5 b3a3 b5c4 a3a4 c4d4,2572
0NM2d,HM5Rb9tP#87,8/4k3/p7/1p2PR1P/1P6/2p5/6PK/2r5 w - - 0 44,h5h6 c3c2 h6h7 c1h1 h2h1 c2c1q h1h2 c1h6,1463
0NM2h,BRmMMmFI#65,r5k1/5Rpq/R1p5/2p3rn/2PpP2N/3P3P/2P2Q2/6K1 w - - 0 33,h4g2 g5g2 f2g2 a8a6,1876
0NM4j,T7tutEnV#65,r5k1/2R2ppq/8/p5n1/6P1/6P1/PP3Q1K/R7 w - - 13 33,h2g1 g5h3 g1g2 h3f2,1154
0NM4k,F9pJ19o9/black#50,2r3k1/1Q3p1p/p1pq2p1/8/8/r6P/5PP1/2R1R1K1 b - - 3 25,c8c7 b7b8 g8g7 c1d1,2433
0NM6T,RDz11L39/black#110,8/2b5/4p3/4Pp1p/2k2P2/2P3KP/8/4N3 b - - 4 55,c4c3 e1f3 c3c4 g3h4 c7a5 h4h5,2524
0NM6h,5enqaDK6/black#80,2r5/pn6/2p3Q1/1kb5/8/1q2B2P/5PP1/R5K1 b - - 1 40,c8g8 g6h7 c5e3 a1b1 b3b1 h7b1,2278
0NMAC,d1PjJWki/black#58,2kr3r/Rbpq1p2/1p1pp1pp/1p1PP3/8/2N5/1PP2PPP/Q3R1K1 b - - 1 29,d6e5 a7a8 b7a8 a1a8,766
0NMAL,HeMzrzxS/black#56,3q2kr/3r1pp1/p1BBp2p/1p2P1b1/8/P1P5/1P3QPP/5RK1 b - - 12 28,d7d6 f2f7 g8h7 c6e4,981
0NMAU,ojRY0mhS#85,8/5p1p/4k3/1K6/P4pp1/8/1P4PP/8 w - - 0 43,a4a5 f4f3 g2f3 g4f3 a5a6 f3f2,1108
0NMEq,azIqIxYx#55,2kr4/p1pb2r1/1pB1p3/5p2/2PR4/P1P1P3/3Q2pq/3R2K1 w - - 0 28,g1h2 g2g1q d1g1 d8h8 d4h4 h8h4,1983
0NMG1,pnWZKGE6/black#40,r1qr2k1/5ppp/n1pBpn2/1pP5/7R/3BP3/5PPP/3Q1RK1 b - - 6 20,c8d7 d3h7 f6h7 d1h5 f7f5 h5h7,1652
0NMGl,mvtGHZ4n/black#54,5Bk1/2p2ppp/8/3pQ3/3P4/4P1P1/q4P1P/3b2K1 b - - 0 27,d1f3 e5g7,592
0NMOY,4N9UbKzo/black#80,6k1/5p2/p7/6P1/5p2/3K1P2/7P/8 b - - 1 40,a6a5 h2h4 g8g7 h4h5,1997
0NMP5,7fg4FD1I/black#58,1Q2Rqkr/7p/p5pB/2p2p2/2P5/3p4/PP3PPP/6K1 b - - 2 29,f8e8 b8e8,559
0NMQd,lX8fg5tn/black#70,8/2Q2pk1/1p1rq1p1/1P3nRp/P1PP3r/4P2P/5P1K/6R1 b - - 0 35,f5e3 g5g6 e6g6 g1g6 d6g6 c7e5,2528
0NMRh,bjprHtO3/black#42,r1b1k2r/5ppp/p4q2/1B1p1n2/8/P5P1/2PQ1P1P/4RRK1 b kq - 1 21,e8f8 e1e8,1489
0NMRp,iPhmwgA4#61,8/1p3ppp/pk2p3/1n1p4/1K1P3P/1P2PB2/P4PP1/8 w - - 1 31,f3e2 a6a5 b4a4 b5c3 a4a3 c3e2,974
0NMRr,DEuMEraf/black#66,3r4/3n2kp/2q3p1/2p5/1nQ5/1N3N1P/3R1PP1/6K1 b - - 1 33,d7b6 c4c3 c6f6 c3f6 g7f6 d2d8,1668
0NMSw,wUfHTYAL#61,4r3/p6k/1p2q2p/2p3p1/1PP1p3/P4p1P/2Q2P2/4R1RK w - - 0 31,e1e3 e6h3,658
0NMT9,xfjvDFkO/black#88,2N2Q2/8/p7/kpp5/3p4/PK1P4/1P3rr1/1R5q b - - 0 44,h1b1 f8d8,1064
0NMXu,xNaqwiGk/black#44,r4rk1/2p2p2/3p1qbQ/1pb1pNNp/p3P2P/P1PP4/1P3P2/2KR3R b - - 5 22,f6h8 f5e7,947
0NMen,Zpwvb0Rv#85,2r5/3R4/1p6/7p/1P5P/P3kPp1/6P1/5K2 w - - 5 43,f1e1 c8c1 d7d1 c1d1 e1d1 e3f2 f3f4 f2g2,868
0NMfB,JbI51YeI/black#36,rn1q1r2/pppk4/3P1b1B/3Qp3/6pP/2N5/PPP3P1/R5K1 b - - 0 18,f8h8 d6c7 d7c7 c3b5 c7c8 b5d6,2031
0NMgB,X75aePsn/black#40,4k2r/1pp1b1p1/p1p2n2/4q3/6Pp/2N4K/PPPQ1P2/R7 b k - 3 20,e7d6 a1e1 e5e1 d2e1,1155
0NMhS,jHXwG88F/black#52,r2r2k1/2p2ppp/p3p3/1p2N1N1/3n4/1P1Q3P/1PP4q/1K1R4 b - - 5 26,d4f5 d3d8 a8d8 d1d8,1023
0NMkk,huJ7VC2b#69,4r3/2bk4/2np2p1/1Q3n2/5B2/1Pq5/P4PPP/3RR1K1 w - - 0 35,f4d2 c3d2 d1d2 e8e1 b5f1 e1f1,1802
0NMn3,WhqsQZNK/black#112,8/8/ppn3P1/8/P7/1pK2N1k/8/8 b - - 0 56,h3g4 f3e5 g4f5 e5c6,1973
0NMn8,XtJvsr6P/black#74,3nr2k/5q2/pp4rp/4R3/P6Q/2P4P/1P3PP1/4R1K1 b - - 0 37,e8e5 h4d8 g6g8 d8d4 g8g2 g1g2 f7g7 g2f1,1920
0NMnj,izLaRR2n/black#80,8/6p1/1p2p2p/p2k1pP1/P2P1P1P/1P1K4/8/8 b - - 0 40,h6g5 f4g5 g7g6 h4h5 g6h5 g5g6,1653
0NMpA,pQOZtTwq#99,8/8/8/3p1kp1/6p1/3K3p/4NPP1/8 w - - 0 50,g2h3 g4h3 f2f3 h3h2 d3d4 g5g4 d4e3 d5d4,2248
0NMpe,V0Qccop9/black#30,3rr3/ppp3pp/2n2Pk1/8/2Q3b1/4B3/PPP1NPqP/R3KR2 b Q - 8 15,e8e3 f2e3 c6e5 e2f4 g6h6 f4g2,1172
0NMqj,V8UkHx1H#39,5rk1/2r1bpp1/p1n3bp/3qN3/B2P4/2P5/PP3QPP/R4RK1 w - - 0 20,a4c6 c7c6 e5c6 d5c6,1151
0NMrM,UOnERrhl/black#64,3r2k1/pp3p1p/b3p3/6pN/P5P1/1P2R2P/7r/2R1K3 b - - 0 32,d8d2 c1c8 d2d8 c8d8,883
0NMuW,JToUwDJJ/black#90,5kr1/5pb1/p3p2p/1p6/3q2P1/1P3R1P/P1Q3K1/8 b - - 1 45,f8e7 c2c7 d4d7 f3f7 e7f7 c7d7,1141
0NMvE,C5Bj7pYt/black#50,2r3k1/pp3ppp/4p3/4P1q1/8/1P3QP1/P5P1/5R1K b - - 1 25,g5e5 f3f7 g8h8 f7f8 c8f8 f1f8,670
0NMwG,u0qTflIB#81,6k1/1prr1pp1/7p/p3bP2/P1P1P3/1R1B1K1P/4R3/8 w - - 0 41,b3b5 d7d3 e2e3 d3e3,1007
0NMwQ,vXYg5ahS#73,3r4/Q5pk/7p/5b2/P1R1P2P/6q1/3KP3/3R4 w - - 3 37,d2c2 f5e4 c4e4 d8c8 c2b2 g3c3 b2a2 c3c2,2222
0NMxY,KSCDrftL/black#58,1N5k/p4pbp/6p1/4p3/4P2Q/4q1P1/P5KP/2R5 b - - 4 29,e3c1 h4d8 g7f8 d8f8,842
0NN19,ZNnHXgwi/black#12,rnbqk1nr/pp3ppp/3bp3/3pN3/2pP1B2/2N1P3/PPP2PPP/R2QKB1R b KQkq - 3 6,f7f6 d1h5 g7g6 e5g6 h7g6 h5h8,1201
0NNAN,kn4x7RJb#65,3r2k1/2p2p1p/4p1p1/2R5/4P3/2N3P1/1p3P1P/rR4K1 w - - 2 33,c5b5 a1b1 c3b1 d8d1 g1g2 d1b1,1203
0NNDI,SiihZcaP#45,r1r5/3Q1ppk/p5q1/3Pp3/8/1NP1nP2/PP5P/1K1R3R w - - 5 23,b1a1 e3c2 a1b1 c2a3 b1a1 g6b1 d1b1 a3c2,1562
0NNEC,z40YfoMr/black#44,2r1kb1r/pp1b1ppp/4p3/3pq3/8/2N5/PBQ2PPP/R1R2K2 b k - 1 22,d7b5 c3b5 c8c2 b2e5,1552
0NNET,HHdP30O4/black#54,r2q2kR/2p1bp2/p7/1pnn1N2/4pQ2/6P1/PPPN1P2/2K5 b - - 1 27,g8h8 f4h6 h8g8 h6g7,996
0NNKH,oVeb5k2L#35,r5k1/pp3ppp/8/1BpPqb2/6n1/2N5/PP1Q1PPP/R4RK1 w - - 0 18,a1e1 e5h2,866
0NNMI,IMAcciA0#67,6k1/1R1b1q2/8/3pPpBp/n1pP1NpP/2P5/r1KQ2P1/8 w - - 1 34,c2d1 a4c3 d2c3 d7a4 d1c1 f7b7,2374
0NNMS,bIXDdOPC/black#28,r1b2rk1/2q1ppbp/p1pp2p1/4n3/2PBPP2/2N3P1/PP4BP/R2QR1K1 b - - 0 14,e5c4 d4g7 g8g7 d1d4,1145
0NNR1,Dq3xLkCv/black#32,r4rk1/p4ppp/b1p1pq2/3n2N1/4Q3/5N2/PPP2PPP/3RR1K1 b - - 4 16,h7h6 e4h7,595
